MW,cLogP,TPSA,HBD,HBA,RotB,RingCount,AromRings,FracCsp3,HeavyAtoms,FormalCharge,QED,BertzCT,NumHeteroatoms,StereoCentres,dataset,mol_id,smiles,pchembl,n_meas,endpoints,scaffold,Lipinski_viol,Veber_ok,lig_id
314.8160000000001,3.610820000000002,23.550000000000004,0,2,2,3,2,0.2777777777777778,22,0,0.8451433329239507,678.2923031168629,4,0,InhA_enzyme,CHEMBL239459,Cc1cccc(C(=O)N2CCN(c3cccc(Cl)c3)CC2)c1,5.03,1,IC50,O=C(c1ccccc1)N1CCN(c2ccccc2)CC1,0,1,L2440e518
300.4020000000001,3.114720000000002,49.41,1,2,3,3,1,0.5555555555555556,22,0,0.9321460178556716,563.9605130279336,4,1,InhA_enzyme,CHEMBL214484,Cc1cccc(NC(=O)C2CC(=O)N(C3CCCCC3)C2)c1,4.78,1,IC50,O=C(Nc1ccccc1)C1CC(=O)N(C2CCCCC2)C1,0,1,L3009e72f
368.4800000000001,4.522820000000004,23.550000000000004,0,2,2,5,3,0.24,28,0,0.6637914985308587,988.4776542511256,3,0,InhA_enzyme,CHEMBL3393962,Cc1ccccc1C(=O)N1CCN(C2c3ccccc3-c3ccccc32)CC1,5.22,1,IC50,O=C(c1ccccc1)N1CCN(C2c3ccccc3-c3ccccc32)CC1,0,1,Lde915d0d
357.41300000000007,4.799720000000004,60.17,1,4,5,4,4,0.0909090909090909,27,0,0.5572694650249043,1058.1131723276335,5,0,InhA_enzyme,CHEMBL4168222,Cc1ccccc1Oc1ccc(Cn2cc(-c3ccccc3)nn2)cc1O,6.23,2,Ki,c1ccc(Oc2ccc(Cn3cc(-c4ccccc4)nn3)cc2)cc1,0,1,Ldc4371fa
417.90100000000007,4.433220000000002,73.45,1,6,6,4,4,0.2222222222222222,28,0,0.5019173497944058,1082.760116699021,10,1,InhA_enzyme,CHEMBL4162042,Cc1ccn(C(C)c2nnc(Nc3ccn(Cc4c(F)cccc4Cl)n3)s2)n1,8.1,3,IC50|Kd|Ki,c1ccc(Cn2ccc(Nc3nnc(Cn4cccn4)s3)n2)cc1,0,1,L69159ab6
326.4040000000001,1.6482199999999991,83.04,2,5,4,3,2,0.4117647058823529,24,0,0.8924678720713222,669.7908017466924,7,0,InhA_enzyme,CHEMBL5624848,Cc1cncc(CNC(=O)NC2CCN(c3ncccn3)CC2)c1,5.165,2,IC50|Kd,O=C(NCc1cccnc1)NC1CCN(c2ncccn2)CC1,0,1,Le4a51536
382.417,2.5112200000000007,91.23,2,6,3,3,3,0.2,25,0,0.7281797050408957,986.6325712039916,10,1,InhA_enzyme,CHEMBL4174928,Cc1csc(C(C)(O)c2n[nH]/c(=N\C(=O)c3c(F)cccc3F)s2)n1,6.7,1,IC50,O=C(N=c1[nH]nc(Cc2nccs2)s1)c1ccccc1,0,1,Lf76b2dbe
396.444,3.018220000000001,88.00000000000001,2,7,5,3,3,0.25,26,0,0.692197005306064,935.1352723672886,10,1,InhA_enzyme,CHEMBL3088176,Cc1csc(C(C)(O)c2nnc(NC(=O)Cc3c(F)cccc3F)s2)n1,6.7,1,IC50,O=C(Cc1ccccc1)Nc1nnc(Cc2nccs2)s1,0,1,La4375e4b
462.5070000000001,3.3341200000000013,105.82000000000002,2,8,6,4,4,0.2105263157894736,31,0,0.4553702764381882,1229.5001135671,12,1,InhA_enzyme,CHEMBL3087017,Cc1csc(C(C)(O)c2nnc(NC(=O)c3ccn(Cc4c(F)cccc4F)n3)s2)n1,4.47,1,IC50,O=C(Nc1nnc(Cc2nccs2)s1)c1ccn(Cc2ccccc2)n1,0,1,La4ad2157
467.5230000000002,3.2699200000000017,100.47,2,9,7,4,3,0.3684210526315789,31,0,0.5500710468185005,1083.661185127331,12,2,InhA_enzyme,CHEMBL3087016,Cc1csc(C(C)(O)c2nnc(NCC3CN(Cc4c(F)cccc4F)C(=O)O3)s2)n1,6.4,1,IC50,O=C1OC(CNc2nnc(Cc3nccs3)s2)CN1Cc1ccccc1,0,1,Lf9d7fada
474.5620000000002,4.702820000000003,88.75000000000001,2,8,7,5,4,0.3333333333333333,32,0,0.4035861482092205,1256.8148586759828,11,1,InhA_enzyme,CHEMBL3087015,Cc1csc(C(C)(O)c2nnc(Nc3cc(C4CC4)n(Cc4c(F)cccc4F)n3)s2)n1,6.01,1,IC50,c1ccc(Cn2nc(Nc3nnc(Cc4nccs4)s3)cc2C2CC2)cc1,0,1,L5e3478f0
434.4970000000001,3.825420000000002,88.75000000000001,2,8,6,4,4,0.2222222222222222,29,0,0.479597105501499,1132.6509450232695,11,1,InhA_enzyme,CHEMBL3088173,Cc1csc(C(C)(O)c2nnc(Nc3ccn(Cc4c(F)cccc4F)n3)s2)n1,8.4,5,IC50|Kd,c1ccc(Cn2ccc(Nc3nnc(Cc4nccs4)s3)n2)cc1,0,1,Lfe695824
434.4970000000001,3.825420000000002,88.75000000000001,2,8,6,4,4,0.2222222222222222,29,0,0.479597105501499,1132.6509450232695,11,1,InhA_enzyme,CHEMBL3088174,Cc1csc(C(C)(O)c2nnc(Nc3cnn(Cc4c(F)cccc4F)c3)s2)n1,6.63,1,IC50,c1ccc(Cn2cc(Nc3nnc(Cc4nccs4)s3)cn2)cc1,0,1,L70c6958f
435.4850000000001,3.2204200000000016,101.64,2,9,6,4,4,0.2352941176470588,29,0,0.479445356405877,1134.0810172978993,12,1,InhA_enzyme,CHEMBL3088175,Cc1csc(C(C)(O)c2nnc(Nc3ncn(Cc4c(F)cccc4F)n3)s2)n1,7.52,1,IC50,c1ccc(Cn2cnc(Nc3nnc(Cc4nccs4)s3)n2)cc1,0,1,Lc79f43b2
434.4970000000001,3.825420000000002,88.75000000000001,2,8,6,4,4,0.2222222222222222,29,0,0.479597105501499,1132.6509450232695,11,1,InhA_enzyme,CHEMBL3088172,Cc1csc([C@](C)(O)c2nnc(Nc3ccn(Cc4c(F)cccc4F)n3)s2)n1,7.9,4,IC50|Kd,c1ccc(Cn2ccc(Nc3nnc(Cc4nccs4)s3)n2)cc1,0,1,L1189bdf1
331.75900000000007,2.2677200000000006,77.13,1,4,4,3,3,0.1875,23,0,0.7952364925821838,916.2103149203404,7,0,InhA_enzyme,CHEMBL3331282,Cc1nc2ccc(Cl)cc2c(=O)n1CC(=O)NCc1ccco1,5.34,1,IC50,O=C(Cn1cnc2ccccc2c1=O)NCc1ccco1,0,1,Lcfbd5a23
347.82700000000006,2.736220000000001,63.99,1,4,4,3,3,0.1875,23,0,0.7888860652757205,918.9652024225038,7,0,InhA_enzyme,CHEMBL3331284,Cc1nc2ccc(Cl)cc2c(=O)n1CC(=O)NCc1cccs1,5.17,1,IC50,O=C(Cn1cnc2ccccc2c1=O)NCc1cccs1,0,1,L83a4cb4e
398.8750000000001,3.2844200000000017,76.88,1,5,4,4,4,0.1578947368421052,27,0,0.5719197330435399,1198.5657209676824,8,0,InhA_enzyme,CHEMBL3331292,Cc1nc2ccc(Cl)cc2c(=O)n1CC(=O)NCc1nc2ccccc2s1,5.08,1,IC50,O=C(Cn1cnc2ccccc2c1=O)NCc1nc2ccccc2s1,0,1,Lc8fc91dc
426.2500000000001,4.762120000000003,63.99,1,3,4,3,3,0.2105263157894736,28,0,0.6544452854134315,1140.4525110603,9,0,InhA_enzyme,CHEMBL3331280,Cc1nc2ccc(Cl)cc2c(=O)n1CC(=O)Nc1cc(C(C)(F)F)ccc1Cl,5.14,1,IC50,O=C(Cn1cnc2ccccc2c1=O)Nc1ccccc1,0,1,L24e1197a
327.771,2.997020000000001,63.99,1,3,3,3,3,0.1176470588235294,23,0,0.8039714177746857,935.7164991076296,6,0,InhA_enzyme,CHEMBL3331278,Cc1nc2ccc(Cl)cc2c(=O)n1CC(=O)Nc1ccccc1,5.51,1,IC50,O=C(Cn1cnc2ccccc2c1=O)Nc1ccccc1,0,1,L962745f6
297.314,1.61432,77.13,1,4,4,3,3,0.1875,22,0,0.7934668154711728,865.9734580556482,6,0,InhA_enzyme,CHEMBL3331281,Cc1nc2ccccc2c(=O)n1CC(=O)NCc1ccco1,5.16,1,IC50,O=C(Cn1cnc2ccccc2c1=O)NCc1ccco1,0,1,L8d0d7ec5
313.38199999999995,2.08282,63.99,1,4,4,3,3,0.1875,22,0,0.8018989598262661,868.7283455578117,6,0,InhA_enzyme,CHEMBL3331283,Cc1nc2ccccc2c(=O)n1CC(=O)NCc1cccs1,5.22,1,IC50,O=C(Cn1cnc2ccccc2c1=O)NCc1cccs1,0,1,Lf5c30978
409.4270000000001,2.5392200000000003,120.02,1,7,5,4,4,0.1578947368421052,29,0,0.3994638026504492,1327.4265211024488,10,0,InhA_enzyme,CHEMBL3331295,Cc1nc2ccccc2c(=O)n1CC(=O)NCc1nc2ccc([N+](=O)[O-])cc2s1,5.21,1,IC50,O=C(Cn1cnc2ccccc2c1=O)NCc1nc2ccccc2s1,0,1,L4f0488a7
391.805,4.108720000000004,63.99,1,3,4,3,3,0.2105263157894736,27,0,0.7275771036122469,1090.4854295537073,8,0,InhA_enzyme,CHEMBL3331279,Cc1nc2ccccc2c(=O)n1CC(=O)Nc1cc(C(C)(F)F)ccc1Cl,5.04,1,IC50,O=C(Cn1cnc2ccccc2c1=O)Nc1ccccc1,0,1,Lab886b1d
293.326,2.3436200000000005,63.99,1,3,3,3,3,0.1176470588235294,22,0,0.8058786606508348,885.2946807177201,5,0,InhA_enzyme,CHEMBL3331277,Cc1nc2ccccc2c(=O)n1CC(=O)Nc1ccccc1,5.05,1,IC50,O=C(Cn1cnc2ccccc2c1=O)Nc1ccccc1,0,1,L9b2ef943
444.5370000000002,5.435500000000004,62.54,1,4,3,5,4,0.0416666666666666,31,0,0.3369720062149156,1434.771343512761,7,0,InhA_enzyme,CHEMBL4445442,Cn1c2ccccc2c2cc(/C=C3\SC(=S)N(c4ccc(C(=O)O)cc4)C3=O)ccc21,5.55,1,IC50,O=C1C(=Cc2ccc3[nH]c4ccccc4c3c2)SC(=S)N1c1ccccc1,1,1,Le39015c9
508.8220000000001,7.041800000000005,29.33,1,2,6,5,5,0.1153846153846153,32,0,0.2492306073384623,1412.5839921040626,6,0,InhA_enzyme,CHEMBL4126901,Fc1ccccc1-c1cc(CNCCc2ccc(Br)cc2)c2cnc3cc(Cl)ccc3n12,4.32,1,IC50,c1ccc(CCNCc2cc(-c3ccccc3)n3c2cnc2ccccc23)cc1,2,1,L1b09bf73
460.3500000000001,6.345900000000004,29.33,1,2,5,5,5,0.08,30,0,0.3314948865681129,1345.1476179453932,5,0,InhA_enzyme,CHEMBL4125737,Fc1ccccc1-c1cc(CNCc2ccccc2)c2cnc3cc(Br)ccc3n12,4.27,1,IC50,c1ccc(CNCc2cc(-c3ccccc3)n3c2cnc2ccccc23)cc1,1,1,Ld5a1bdeb
281.189,3.53528,74.23,1,3,2,2,2,0.0769230769230769,20,0,0.9131878415532512,710.3819524141056,7,0,InhA_enzyme,CHEMBL5399961,N#Cc1cc(-c2ccc(C(=O)O)o2)cc(C(F)(F)F)c1,5.05,1,Ki,c1ccc(-c2ccco2)cc1,0,1,L86fab642
356.369,3.5767000000000024,72.19,2,3,5,2,2,0.125,24,0,0.8601220949519871,829.1461823692854,8,0,InhA_enzyme,CHEMBL4473331,NCc1ccc(NS(=O)(=O)/C=C/c2cccc(C(F)(F)F)c2)cc1,5.05,1,IC50,O=S(=O)(C=Cc1ccccc1)Nc1ccccc1,0,1,L4b5af498
356.369,3.5767000000000024,72.19,2,3,5,2,2,0.125,24,0,0.860122094951987,846.3961823692853,8,0,InhA_enzyme,CHEMBL4444080,NCc1cccc(NS(=O)(=O)/C=C/c2cccc(C(F)(F)F)c2)c1,5.4,1,IC50,O=S(=O)(C=Cc1ccccc1)Nc1ccccc1,0,1,Lcccbc4ea
302.355,2.692300000000001,85.33,2,4,4,3,3,0.0666666666666666,21,0,0.775618382322076,851.5799384122032,6,0,InhA_enzyme,CHEMBL4541593,NCc1cccc(NS(=O)(=O)c2cc3ccccc3o2)c1,4.66,1,IC50,O=S(=O)(Nc1ccccc1)c1cc2ccccc2o1,0,1,L03177c49
318.423,3.160800000000002,72.19,2,4,4,3,3,0.0666666666666666,21,0,0.7758972899097745,852.3348259143667,6,0,InhA_enzyme,CHEMBL4439827,NCc1cccc(NS(=O)(=O)c2cc3ccccc3s2)c1,5.22,1,IC50,O=S(=O)(Nc1ccccc1)c1cc2ccccc2s1,0,1,L63492cf1
137.142,-0.3149000000000006,68.00999999999999,2,3,1,1,1,0.0,10,0,0.3165786787720106,221.69435494406167,4,0,InhA_enzyme,CHEMBL64,NNC(=O)c1ccncc1,7.8,3,IC50|Ki,c1ccncc1,0,1,L0e4ebd86
466.4320000000001,-1.5752999999999993,212.01,5,12,6,4,3,0.2941176470588235,32,0,0.2785334428753962,1264.915085743365,15,4,InhA_enzyme,CHEMBL371502,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COS(=O)(=O)NC(=O)c2ccccc2O)[C@@H](O)[C@H]1O,8.18,1,Ki,O=C(NS(=O)(=O)OCC1CCC(n2cnc3cncnc32)O1)c1ccccc1,1,0,L1bd368f6
481.5870000000001,4.379600000000004,43.86000000000001,0,3,5,5,2,0.5,35,0,0.6368126467451637,983.6728487041452,7,1,InhA_enzyme,CHEMBL262471,O=C(C1CC(=O)N(C2CCCCC2)C1)N1CCN(C(c2ccc(F)cc2)c2ccc(F)cc2)CC1,5.26,1,IC50,O=C(C1CC(=O)N(C2CCCCC2)C1)N1CCN(C(c2ccccc2)c2ccccc2)CC1,0,1,L3970e142
480.0520000000001,4.754800000000005,43.86000000000001,0,3,5,5,2,0.5,34,0,0.6209206927558039,982.4706316237232,6,2,InhA_enzyme,CHEMBL216512,O=C(C1CC(=O)N(C2CCCCC2)C1)N1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,5.35,1,IC50,O=C(C1CC(=O)N(C2CCCCC2)C1)N1CCN(C(c2ccccc2)c2ccccc2)CC1,0,1,Ld46d264a
463.5970000000001,4.240500000000004,43.86000000000001,0,3,5,5,2,0.5,34,0,0.6663145405318992,982.4706316237232,6,2,InhA_enzyme,CHEMBL215478,O=C(C1CC(=O)N(C2CCCCC2)C1)N1CCN(C(c2ccccc2)c2ccc(F)cc2)CC1,5.19,1,IC50,O=C(C1CC(=O)N(C2CCCCC2)C1)N1CCN(C(c2ccccc2)c2ccccc2)CC1,0,1,La3122eae
312.41299999999995,2.756900000000001,40.620000000000005,0,2,2,4,1,0.5789473684210527,23,0,0.8423178987849504,621.550557109791,4,1,InhA_enzyme,CHEMBL217499,O=C(C1CC(=O)N(C2CCCCC2)C1)N1CCc2ccccc21,5.29,1,IC50,O=C(C1CC(=O)N(C2CCCCC2)C1)N1CCc2ccccc21,0,1,L1dd8e7a6
418.3370000000001,4.5332000000000034,37.38,0,4,4,3,2,0.0555555555555555,24,0,0.4154293440589474,831.8570823519779,6,0,InhA_enzyme,CHEMBL4552239,O=C(CN1C(=O)/C(=C\c2ccc(Br)cc2)SC1=S)c1ccccc1,4.62,1,IC50,O=C(CN1C(=O)C(=Cc2ccccc2)SC1=S)c1ccccc1,0,1,Ld25c66df
373.8860000000001,4.424100000000003,37.38,0,4,4,3,2,0.0555555555555555,24,0,0.4512737344646236,831.8570823519779,6,0,InhA_enzyme,CHEMBL4543078,O=C(CN1C(=O)/C(=C\c2ccc(Cl)cc2)SC1=S)c1ccccc1,4.3,1,IC50,O=C(CN1C(=O)C(=Cc2ccccc2)SC1=S)c1ccccc1,0,1,La7025e3d
357.43100000000004,3.9098000000000015,37.38,0,4,4,3,2,0.0555555555555555,24,0,0.4723231821737366,831.8570823519779,6,0,InhA_enzyme,CHEMBL4541469,O=C(CN1C(=O)/C(=C\c2ccc(F)cc2)SC1=S)c1ccccc1,4.26,1,IC50,O=C(CN1C(=O)C(=Cc2ccccc2)SC1=S)c1ccccc1,0,1,Lf84cb822
355.44000000000005,3.476300000000002,57.61,1,5,4,3,2,0.0555555555555555,24,0,0.5169234692637582,829.1021948498143,6,0,InhA_enzyme,CHEMBL4555906,O=C(CN1C(=O)/C(=C\c2ccc(O)cc2)SC1=S)c1ccccc1,4.45,1,IC50,O=C(CN1C(=O)C(=Cc2ccccc2)SC1=S)c1ccccc1,0,1,L748cf9f7
384.4380000000001,3.6789000000000014,80.52,0,6,5,3,2,0.0555555555555555,26,0,0.2571840157683137,923.9670966645356,8,0,InhA_enzyme,CHEMBL4548258,O=C(CN1C(=O)/C(=C\c2ccc([N+](=O)[O-])cc2)SC1=S)c1ccccc1,4.36,1,IC50,O=C(CN1C(=O)C(=Cc2ccccc2)SC1=S)c1ccccc1,0,1,Le2441ddf
373.8860000000001,4.424100000000003,37.38,0,4,4,3,2,0.0555555555555555,24,0,0.4512737344646236,849.1070823519777,6,0,InhA_enzyme,CHEMBL4564066,O=C(CN1C(=O)/C(=C\c2cccc(Cl)c2)SC1=S)c1ccccc1,4.33,1,IC50,O=C(CN1C(=O)C(=Cc2ccccc2)SC1=S)c1ccccc1,0,1,Lbb282c0b
339.44100000000003,3.7707000000000015,37.38,0,4,4,3,2,0.0555555555555555,23,0,0.4826820829358574,785.1835890324273,5,0,InhA_enzyme,CHEMBL4545197,O=C(CN1C(=O)/C(=C\c2ccccc2)SC1=S)c1ccccc1,4.4,1,IC50,O=C(CN1C(=O)C(=Cc2ccccc2)SC1=S)c1ccccc1,0,1,Lc195b6a2
373.8860000000001,4.424100000000003,37.38,0,4,4,3,2,0.0555555555555555,24,0,0.4512737344646236,849.1070823519777,6,0,InhA_enzyme,CHEMBL4557146,O=C(CN1C(=O)/C(=C\c2ccccc2Cl)SC1=S)c1ccccc1,4.59,1,IC50,O=C(CN1C(=O)C(=Cc2ccccc2)SC1=S)c1ccccc1,0,1,Lbd55e6bb
359.79400000000004,3.496300000000001,77.13,1,5,3,4,4,0.0625,24,0,0.6070194169933522,1095.4606135017211,8,0,InhA_enzyme,CHEMBL3343868,O=C(Cn1c(=O)oc2cc(Cl)ccc21)Nc1nc2ccccc2s1,5.05,1,IC50,O=C(Cn1c(=O)oc2ccccc21)Nc1nc2ccccc2s1,0,1,Lf85cc10b
354.73100000000005,2.2513,120.27,1,7,4,3,3,0.0833333333333333,23,0,0.5662944646120949,975.3952952203048,11,0,InhA_enzyme,CHEMBL3343865,O=C(Cn1c(=O)oc2cc(Cl)ccc21)Nc1ncc([N+](=O)[O-])s1,5.17,1,IC50,O=C(Cn1c(=O)oc2ccccc21)Nc1nccs1,0,1,Lce9bf6be
328.284,1.2141,120.27,1,6,5,3,3,0.1333333333333333,24,0,0.5550257201628737,960.9049061774368,9,0,InhA_enzyme,CHEMBL3343858,O=C(Cn1c(=O)oc2cc([N+](=O)[O-])ccc21)NCc1ccccn1,5.08,1,IC50,O=C(Cn1c(=O)oc2ccccc21)NCc1ccccn1,0,1,L375d687b
370.34600000000006,2.751100000000001,120.27,1,7,4,4,4,0.0625,26,0,0.4355045976677417,1189.3123234850923,10,0,InhA_enzyme,CHEMBL3343869,O=C(Cn1c(=O)oc2cc([N+](=O)[O-])ccc21)Nc1nc2ccccc2s1,5.12,1,IC50,O=C(Cn1c(=O)oc2ccccc21)Nc1nc2ccccc2s1,0,1,L6ea3651e
365.2830000000001,1.5060999999999998,163.41,1,9,5,3,3,0.0833333333333333,25,0,0.5247484035489094,1065.4237738779782,13,0,InhA_enzyme,CHEMBL3343866,O=C(Cn1c(=O)oc2cc([N+](=O)[O-])ccc21)Nc1ncc([N+](=O)[O-])s1,5.29,1,IC50,O=C(Cn1c(=O)oc2ccccc21)Nc1nccs1,0,0,L027085c2
337.16200000000003,3.540000000000002,64.24,1,3,3,3,3,0.0666666666666666,22,0,0.7950365111613208,914.5367138409148,7,0,InhA_enzyme,CHEMBL3343873,O=C(Cn1c(=O)oc2ccccc21)Nc1cc(Cl)ccc1Cl,4.66,1,IC50,O=C(Cn1c(=O)oc2ccccc21)Nc1ccccc1,0,1,L3b995f4b
317.732,1.9593,77.13,1,4,4,3,3,0.1333333333333333,22,0,0.7976813468103912,871.3700991215202,7,0,InhA_enzyme,CHEMBL3331275,O=C(Cn1cnc2ccc(Cl)cc2c1=O)NCc1ccco1,5.51,1,IC50,O=C(Cn1cnc2ccccc2c1=O)NCc1ccco1,0,1,L9cab689a
333.8,2.4278000000000004,63.99,1,4,4,3,3,0.1333333333333333,22,0,0.7972044068306458,874.1249866236836,7,0,InhA_enzyme,CHEMBL3331276,O=C(Cn1cnc2ccc(Cl)cc2c1=O)NCc1cccs1,5.15,1,IC50,O=C(Cn1cnc2ccccc2c1=O)NCc1cccs1,0,1,L8a25bdd0
416.186,4.360800000000002,63.99,1,3,3,3,3,0.1176470588235294,27,0,0.690401374913229,1096.954296505716,10,0,InhA_enzyme,CHEMBL3331274,O=C(Cn1cnc2ccc(Cl)cc2c1=O)Nc1cc(C(F)(F)F)ccc1Cl,5.34,1,IC50,O=C(Cn1cnc2ccccc2c1=O)Nc1ccccc1,0,1,Lfba60500
313.744,2.688600000000001,63.99,1,3,3,3,3,0.0625,22,0,0.8082891113946887,890.7815490189761,6,0,InhA_enzyme,CHEMBL3331272,O=C(Cn1cnc2ccc(Cl)cc2c1=O)Nc1ccccc1,5.11,1,IC50,O=C(Cn1cnc2ccccc2c1=O)Nc1ccccc1,0,1,L95ba163e
395.4000000000001,2.2308000000000003,120.02,1,7,5,4,4,0.1111111111111111,28,0,0.4086472896071884,1279.9420421381994,10,0,InhA_enzyme,CHEMBL3331293,O=C(Cn1cnc2ccccc2c1=O)NCc1nc2ccc([N+](=O)[O-])cc2s1,5.29,1,IC50,O=C(Cn1cnc2ccccc2c1=O)NCc1nc2ccccc2s1,0,1,L321ba32a
381.741,3.7074000000000025,63.99,1,3,3,3,3,0.1176470588235294,26,0,0.7519326469142918,1047.3379263563463,9,0,InhA_enzyme,CHEMBL3331273,O=C(Cn1cnc2ccccc2c1=O)Nc1cc(C(F)(F)F)ccc1Cl,5.09,1,IC50,O=C(Cn1cnc2ccccc2c1=O)Nc1ccccc1,0,1,L70df27b3
312.37700000000007,1.3398,83.04,2,5,4,3,2,0.375,23,0,0.8899769564977349,612.982291441386,7,0,InhA_enzyme,CHEMBL5624589,O=C(NCc1cccnc1)NC1CCN(c2ncccn2)CC1,4.1,1,IC50,O=C(NCc1cccnc1)NC1CCN(c2ncccn2)CC1,0,1,L2f126336
484.46800000000025,3.5663000000000027,139.71,3,8,7,5,5,0.0769230769230769,36,0,0.2980201477390818,1610.399269486684,10,0,InhA_enzyme,CHEMBL5632618,O=C(NCc1cn(Cc2ccc(Oc3ccccc3)c(O)c2)nn1)c1cc2cc(O)ccc2oc1=O,6.07,1,IC50,O=C(NCc1cn(Cc2ccc(Oc3ccccc3)cc2)nn1)c1cc2ccccc2oc1=O,0,1,L48cec67f
468.4690000000002,3.860700000000003,119.48000000000002,2,7,7,5,5,0.0769230769230769,35,0,0.3481571976829057,1559.382662114091,9,0,InhA_enzyme,CHEMBL5633774,O=C(NCc1cn(Cc2ccc(Oc3ccccc3)c(O)c2)nn1)c1cc2ccccc2oc1=O,6.22,1,IC50,O=C(NCc1cn(Cc2ccc(Oc3ccccc3)cc2)nn1)c1cc2ccccc2oc1=O,0,1,L2acce088
338.3920000000001,2.4819000000000004,78.09,2,4,3,4,3,0.1176470588235294,24,0,0.7689784072250678,909.1092463918916,7,1,InhA_enzyme,CHEMBL4875559,O=C(NN1C(=O)CSC1c1c[nH]c2ccccc12)c1ccncc1,6.19,1,Ki,O=C(NN1C(=O)CSC1c1c[nH]c2ccccc12)c1ccncc1,0,1,L317063fe
454.5700000000004,5.845900000000006,69.64,2,3,5,5,3,0.3103448275862069,34,0,0.4755586008334969,1109.9899202415293,5,1,InhA_enzyme,CHEMBL216689,O=C(Nc1cc(-c2ccccc2)c(O)c(-c2ccccc2)c1)C1CC(=O)N(C2CCCCC2)C1,7.029999999999999,2,IC50,O=C(Nc1cc(-c2ccccc2)cc(-c2ccccc2)c1)C1CC(=O)N(C2CCCCC2)C1,1,1,L3005c3a4
468.5970000000004,6.236000000000006,69.64,2,3,5,5,3,0.3333333333333333,35,0,0.344153123337207,1124.23330498887,5,1,InhA_enzyme,CHEMBL217057,O=C(Nc1cc(-c2ccccc2)c(O)c(-c2ccccc2)c1)C1CC(=O)N(C2CCCCCC2)C1,6.57,1,IC50,O=C(Nc1cc(-c2ccccc2)cc(-c2ccccc2)c1)C1CC(=O)N(C2CCCCCC2)C1,1,1,Lfd62ccf2
482.6240000000005,6.626100000000006,69.64,2,3,5,5,3,0.3548387096774194,36,0,0.4013014585356569,1140.5001098260898,5,1,InhA_enzyme,CHEMBL385650,O=C(Nc1cc(-c2ccccc2)c(O)c(-c2ccccc2)c1)C1CC(=O)N(C2CCCCCCC2)C1,5.89,1,IC50,O=C(Nc1cc(-c2ccccc2)cc(-c2ccccc2)c1)C1CC(=O)N(C2CCCCCCC2)C1,1,1,L8c4c2855
433.2680000000003,4.587600000000004,49.41,1,2,3,3,1,0.5555555555555556,26,0,0.7586118587863748,702.1668880403317,8,1,InhA_enzyme,CHEMBL386324,O=C(Nc1cc(Br)cc(C(F)(F)F)c1)C1CC(=O)N(C2CCCCC2)C1,6.07,1,IC50,O=C(Nc1ccccc1)C1CC(=O)N(C2CCCCC2)C1,0,1,L9d317202
422.3690000000003,4.843900000000003,49.41,1,2,3,3,1,0.5789473684210527,29,0,0.7088393295294583,751.6345325296444,10,1,InhA_enzyme,CHEMBL216339,O=C(Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1)C1CC(=O)N(C2CCCCC2)C1,5.43,1,IC50,O=C(Nc1ccccc1)C1CC(=O)N(C2CCCCC2)C1,0,1,L789393d5
345.5690000000001,4.807300000000002,72.24,1,3,3,2,2,0.0,21,0,0.4928129636468469,734.5965788157856,8,0,InhA_enzyme,CHEMBL570080,O=C(Nc1cc(Cl)c(Cl)cc1Cl)c1ccccc1[N+](=O)[O-],4.92,1,IC50,O=C(Nc1ccccc1)c1ccccc1,0,1,L38f5f242
355.2650000000002,4.113100000000003,49.41,1,2,3,3,1,0.5294117647058824,23,0,0.8870212085408093,594.3609723663384,6,1,InhA_enzyme,CHEMBL216807,O=C(Nc1cc(Cl)cc(Cl)c1)C1CC(=O)N(C2CCCCC2)C1,6.41,4,IC50,O=C(Nc1ccccc1)C1CC(=O)N(C2CCCCC2)C1,0,1,Lf20e74c6
311.1240000000001,4.153900000000002,72.24,1,3,3,2,2,0.0,20,0,0.6832461367684056,668.81652809039,7,0,InhA_enzyme,CHEMBL564612,O=C(Nc1cc(Cl)cc(Cl)c1)c1ccccc1[N+](=O)[O-],5.21,1,IC50,O=C(Nc1ccccc1)c1ccccc1,0,1,L7c6efce9
355.2650000000002,4.113100000000003,49.41,1,2,3,3,1,0.5294117647058824,23,0,0.8870212085408093,614.6109723663384,6,1,InhA_enzyme,CHEMBL215081,O=C(Nc1cc(Cl)ccc1Cl)C1CC(=O)N(C2CCCCC2)C1,4.25,1,IC50,O=C(Nc1ccccc1)C1CC(=O)N(C2CCCCC2)C1,0,1,L008f5c93
345.5690000000001,4.8073000000000015,72.24,1,3,3,2,2,0.0,21,0,0.6407857879645515,734.5965788157856,8,0,InhA_enzyme,CHEMBL560605,O=C(Nc1cc(Cl)ccc1Cl)c1ccc(Cl)c([N+](=O)[O-])c1,4.7,1,IC50,O=C(Nc1ccccc1)c1ccccc1,0,1,Lf6a422f6
322.3550000000002,3.084500000000002,49.41,1,2,3,3,1,0.5294117647058824,23,0,0.929534212676126,594.3609723663384,6,1,InhA_enzyme,CHEMBL385294,O=C(Nc1cc(F)cc(F)c1)C1CC(=O)N(C2CCCCC2)C1,5.83,1,IC50,O=C(Nc1ccccc1)C1CC(=O)N(C2CCCCC2)C1,0,1,L5c2b8baa
